Compositions and methods for controlling plant pests ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=11&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10696982
Adhesive ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=12&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10696882
Apparatus and method for automated aeroponic systems for growing plants ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=13&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10681881
Insecticidal proteins and methods for their use ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=14&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10667524
Insecticidal proteins and methods for their use ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=15&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10655143
"Method, lysis solution and kit for selectively depleting animal nucleic      acids in a sample ","http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=16&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10655122
Plant purification device and control method thereof ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=17&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10653077
Maize cytoplasmic male sterility (CMS) S-type restorer gene Rf3 ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=18&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10626412
Cellulolytic compositions comprising monooxygenase polysaccharide enzymes      with improved activity ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=19&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10626381
Insecticidal proteins and methods for their use ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=20&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10619167
Compositions and methods for contolling plant pests ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=21&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10612039
Method of reducing acetylation in plants to improve biofuel production ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=22&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10597669
Composite material ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=23&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10589489
Peptide-mediated delivery of RNA-guided endonuclease into cells ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=24&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10584322
Method for producing grown materials ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=25&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10583626
Nutritional compositions and methods for promoting cognitive development ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=26&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10582714
PHI-4 polypeptides and methods for their use ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=27&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10577626
Plant edging ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=28&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10568277
Hydroculture pot ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=29&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10568273
Insecticidal proteins and methods for their use ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=30&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10563221
Compositions and methods for controlling plant pests ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=31&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10537109
Cognitive watering system with plant-initiated triggering of watering ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=32&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10531617
Fabricated panel ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=33&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10525662
Nutritional compositions containing an elevated level of inositol and uses      thereof ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=34&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10525016
Automated vertical plant cultivation system ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=35&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10524433
Plant collars ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=36&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10517241
"Method, apparatus, server and system for real-time vital sign detection      and monitoring ","http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=37&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10495725
Data Centre ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=38&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10485142
Insecticidal proteins from plants ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=39&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10480007
Botanical air filtration system and method ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=40&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10477779
Fan motor ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=41&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10465692
"Positive-electrode active material for secondary cell, and method for      manufacturing same ","http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=42&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10461330
Insecticidal proteins and methods for their use ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=43&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10448648
Insecticidal proteins and methods for their use ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=44&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10435706
System for improving plant yield ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=45&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10433498
"Phytases, nucleic acids encoding them and methods for making and using      them ","http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=46&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10428340
"Methods for prophylaxis of infections in crops and ornamentals, preferably      in viticulture, and in woody plants ","http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=47&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10426171
Compositions and methods for controlling plant pests ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=48&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10407693
"Apparatus, systems and methods for fall-down detection based on a wireless      signal ","http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=49&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10397039
"Apparatus, systems and methods for event recognition based on a wireless      signal ","http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=50&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=10374863
Truncation of the C-terminal end of alpha-amylase ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=201&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=8124841
Method and apparatus for growing plants ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=202&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=8122643
Phenylpropanoid related regulatory protein-regulatory region associations ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=203&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=8088975
Resistance to abiotic stress in plants ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=204&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=8053391
Expression of plasminogen and microplasminogen in duckweed ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=205&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=8017836
Methods for altering the reactivity of plant cell walls ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=206&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=8008544
Method for producing rapidly renewable chitinous material using fungal      fruiting bodies and product made thereby ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=207&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=8001719
Secondary wall forming genes from maize and uses thereof ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=208&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7994398
Immunization of fish with plant-expressed recombinant proteins ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=209&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7985891
Method for transfer of molecular substances with prokaryotic nucleic      acid-binding proteins ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=210&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7981676
DNA encoding ring zinc-finger protein and the use of the DNA in vectors      and bacteria and in plants ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=211&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7977535
"Process for minimizing breaking of emulsion type drilling fluid systems,      emulsion type drilling fluid systems, and spotting fluids ","http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=212&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7977280
Method of in situ bioproduction and composition of bacterial cellulose      nanocomposites ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=213&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7968646
"Method for preparing analysis sample, analysis sample and sugar chain      capture agent ","http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=214&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7964410
Sonic fine-hole forming apparatus ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=215&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7923897
Self-processing plants and plant parts ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=216&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7919681
External medicine for treating dermatitis ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=217&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7897161
Self processing plants and plant parts ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=218&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7855322
Disease-resistant plants and method of constructing the same ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=219&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7851671
Modulating developmental pathways in plants ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=220&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7838728
Plant extracts and uses thereof ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=221&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7838046
Plant-cultivating container and plant-cultivating method ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=222&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7836632
Biosensor comprising plant cells capable of exhibiting a state change      measurable optically ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=223&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7816147
Curb system apparatus and method therefor ,"http://patft.uspto.gov//netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=5&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=224&f=G&l=50&co1=AND&d=PTXT&s1=%22wall+plant%22&OS=""wall+plant""&RS=""wall+plant""",https://pdfpiw.uspto.gov/.piw?Docid=7815392
